index,max_speed,max_rotation,max_acc,avg_acc,avg_rotation,avg_speed,min_acc,min_speed,min_rotation,score
6225,13.05,0.030731201,1.8279531,0.7837956156,0.0113983153667,13.005,0.035259366,12.96,4.5776367E-05,7.5
6261,15.83,0.016998291,1.6921146,0.88896578,0.00870666495,15.077,0.11511331,14.66,0.0010223389,7.5
6262,15.83,0.016998291,1.6921146,0.984333109,0.0076187133,15.194,0.48600844,14.66,0.0010223389,7.5
6279,17.36,0.037765503,1.5060244,0.95714644,0.01618041992,16.919,0.12598741,16.3,0.0027160645,7.5
6313,17.22,0.06864929,1.6975136,0.912003154,0.02639617895,17.062,0.14658725,17.01,0.002609253,7.5
6314,17.22,0.06864929,1.6759927,0.909851064,0.02919769265,17.041,0.14658725,17.01,0.00592041,7.5
6315,17.03,0.06864929,1.6759927,0.866743454,0.02846221905,17.02,0.14658725,17.01,0.00592041,7.5
6316,17.03,0.06864929,1.6759927,0.8575476854,0.02588348372,17.01,0.054629564,16.93,0.00592041,7.5
6317,17.03,0.06864929,1.6759927,0.8062818954,0.02683258042,17,0.054629564,16.93,0.00592041,7.5
6318,17.03,0.055862427,1.6759927,0.7708821254,0.02062377935,16.99,0.054629564,16.93,0.00592041,7.5
6319,17.03,0.055862427,1.6759927,0.7812679954,0.01773681645,16.98,0.054629564,16.93,0.00592041,7.5
6320,17.01,0.055862427,1.6759927,0.7855385854,0.0176956177,16.97,0.054629564,16.93,0.00592041,7.5
6321,17.01,0.055862427,1.6759927,0.8245885994,0.0166519166,16.953,0.054629564,16.84,0.00592041,7.5
6322,17.01,0.03062439,1.6759927,0.8109866694,0.0128601075,16.936,0.054629564,16.84,0.00592041,7.5
6323,17.01,0.03062439,1.6759927,0.8355834134,0.01248626718,16.919,0.054629564,16.84,0.0021820068,7.5
7584,13.18,0.032226562,1.7093902,0.5155745498,0.01256866458,12.566,0.022638492,12.16,0.0036773682,7.5
7585,13.18,0.041168213,1.7093902,0.5067196178,0.01631774906,12.668,0.022638492,12.16,0.0045166016,7.5
7586,13.18,0.041168213,1.7093902,0.6269915698,0.01906738276,12.77,0.022638492,12.36,0.0045166016,7.5
7587,13.39,0.08453369,1.7093902,0.6427398558,0.02689819316,12.873,0.022638492,12.36,0.0045166016,7.5
7588,13.39,0.08453369,1.7093902,0.6432863558,0.03098907456,12.976,0.022638492,12.36,0.0045166016,7.5
7600,14.34,0.09550476,1.8180395,0.917275128,0.0291900631,14.24,0.28226078,13.39,0.010391235,7.5
7601,14.34,0.09550476,1.8180395,0.923842548,0.02738952602,14.335,0.28226078,14.33,0.0038909912,7.5
7602,14.83,0.09550476,1.8180395,0.965099854,0.02475738492,14.385,0.28226078,14.33,0.0038909912,7.5
7618,14.9,0.0982666,1.853225,0.7854977525,0.0302322387,14.815,0.051903665,14.58,0.008148193,7.5
7619,14.9,0.05470276,1.853225,0.9113924035,0.02048645028,14.79,0.051903665,14.58,0.0008087158,7.5
7620,14.9,0.05470276,1.853225,0.8935235085,0.02058258068,14.765,0.051903665,14.58,0.0008087158,7.5
7621,14.9,0.05470276,1.853225,0.8495695765,0.02180633548,14.74,0.051903665,14.58,0.0008087158,7.5
7622,14.9,0.05470276,1.853225,0.8028224565,0.02127380378,14.68,0.051903665,14.3,0.0008087158,7.5
7623,14.9,0.05470276,1.853225,0.7780148845,0.02258300788,14.62,0.051903665,14.3,0.0008087158,7.5
7624,14.9,0.05470276,1.853225,0.810196785,0.01989898688,14.56,0.11077738,14.3,0.0008087158,7.5
7625,14.9,0.031051636,1.9850261,0.912311198,0.01520080561,14.5,0.11077738,14.3,0.0008087158,7.5
7626,14.58,0.031051636,1.9850261,0.858033178,0.01577606201,14.44,0.11077738,14.3,0.0008087158,7.5
7627,14.58,0.031051636,1.9850261,0.69031504324,0.01570129391,14.316,0.0044908524,13.34,0.0008087158,7.5
7628,14.58,0.031051636,1.9850261,0.82547899024,0.01663818361,14.192,0.0044908524,13.34,0.0008087158,7.5
7629,14.58,0.031799316,1.9850261,0.72664075324,0.01973724363,14.068,0.0044908524,13.34,0.005065918,7.5
8054,12.88,0.025726318,1.8038071,0.898135186,0.015945434453,12.525,0.12676165,12.17,0.00079345703,7.5
8129,13.02,0.026046753,1.5783436,0.706275765,0.01651153566,12.685,0.23462224,12.35,0.0013275146,7.5
8130,13.51,0.026046753,1.5783436,0.6632315968,0.0178649903,12.801,0.054567218,12.35,0.005493164,7.5
9570,13.9,0.03363037,1.8587781,0.5418755765,0.017144775322,13.339,0.03335604,12.96,0.00024414062,7.5
9571,13.9,0.05747986,1.8587781,0.48388761865,0.022441101162,13.433,0.0063845515,12.96,0.00024414062,7.5
9572,13.9,0.05747986,1.8587781,0.48835084115,0.021488952729,13.527,0.0063845515,12.96,0.00024414062,7.5
9655,12.73,0.05607605,1.556183,0.695980902,0.019155883862,12.529,0.25540498,12.39,0.00024414062,7.5
9656,12.73,0.025100708,1.556183,0.68372464,0.013735961962,12.563,0.25540498,12.39,0.00024414062,7.5
9657,12.73,0.025100708,1.556183,0.705947305,0.012179565462,12.597,0.25540498,12.39,0.00024414062,7.5
9658,12.73,0.031143188,1.556183,0.753141292,0.0152694702,12.631,0.25540498,12.39,0.001449585,7.5
9659,12.73,0.031143188,1.556183,0.7315801774,0.0161712646,12.665,0.039793834,12.6,0.001449585,7.5
9660,13.01,0.031143188,1.556183,0.5799412608,0.0153686523,12.706,0.039793834,12.6,0.001449585,7.5
9687,13.63,0.04499817,1.714602,0.5940278206,0.02128448508,13.414,0.009221196,13.19,0.0029449463,7.5
9688,13.63,0.04499817,1.714602,0.609283284,0.02163238538,13.39,0.14501643,13.19,0.0029449463,7.5
9689,13.63,0.04499817,1.714602,0.603000001,0.02080078138,13.308,0.0821836,12.61,0.0029449463,7.5
9690,13.63,0.04499817,1.714602,0.626570909,0.02081451429,13.206,0.0821836,12.61,0.0029449463,7.5
2051,13.94,0.038085938,1.706175,0.697587861,0.01446533198,9.712,0.06909037,0,0.0027160645,8.1
2052,13.94,0.038085938,1.706175,0.788674661,0.01285552988,11.083,0.06909037,0,0.0027160645,8.1
2053,13.94,0.021560669,1.706175,0.814449222,0.01009674078,12.454,0.06909037,0,0.0027160645,8.1
4668,12.55,0.015289307,1.9044185,0.793919682,0.00721282962,12.464,0.17247415,12.36,0.0012207031,8.1
7583,13.18,0.032226562,1.7093902,0.6176537498,0.01224975588,12.464,0.022638492,12.16,0.003250122,8.1
8050,12.88,0.027755737,1.7164096,0.854316348,0.015849304205,12.113,0.12676165,11.85,0.00090026855,8.1
8051,12.88,0.027755737,1.7164096,0.792728535,0.015722656205,12.216,0.12676165,11.85,0.00090026855,8.1
8052,12.88,0.027755737,1.8038071,0.801468285,0.01795959465,12.319,0.12676165,11.85,0.003036499,8.1
8053,12.88,0.027755737,1.8038071,0.763926255,0.016372680553,12.422,0.12676165,11.85,0.00079345703,8.1
8074,13.2,0.030090332,1.6490318,0.8310317954,0.01396636975,11.84,0.117329314,0,0.002609253,8.1
8472,13.67,0.027740479,1.9759133,0.807034177,0.00992889403,12.058,0.21516879,0,0.0008087158,8.1
9550,12.72,0.033065796,1.7620335,0.71337607115,0.01740112294,11.802,0.0001656115,11.05,0.002380371,8.1
9551,12.72,0.033065796,1.7620335,0.71926523115,0.01788482654,11.969,0.0001656115,11.05,0.002380371,8.1
9552,12.72,0.033065796,1.7620335,0.64191819515,0.0200363158,12.136,0.0001656115,11.05,0.002380371,8.1
9553,12.72,0.033065796,1.7620335,0.73130732515,0.0215911864,12.303,0.0001656115,11.05,0.002380371,8.1
9554,12.72,0.033065796,1.7620335,0.78277984615,0.0208450317,12.47,0.0001656115,12.22,0.002380371,8.1
9573,13.9,0.05747986,1.8587781,0.46210162915,0.019734191989,12.231,0.0063845515,0,0.00024414062,8.1
9574,13.9,0.05747986,1.8587781,0.52783736815,0.022709655789,10.935,0.0063845515,0,0.00024414062,8.1
9575,13.9,0.05747986,1.8587781,0.56411273015,0.021195983989,10.961,0.0063845515,0,0.00024414062,8.1
9576,13.9,0.05747986,1.8587781,0.57262946415,0.021203613389,10.987,0.0063845515,0,0.00024414062,8.1
9577,13.9,0.05747986,1.9785235,0.76714621015,0.023100280889,11.013,0.0063845515,0,0.00024414062,8.1
9578,13.9,0.05747986,1.9785235,0.70527176415,0.022439575289,11.039,0.0063845515,0,0.00024414062,8.1
9579,13.9,0.05747986,1.9785235,0.78960038415,0.021673584089,11.065,0.0063845515,0,0.00024414062,8.1
9580,14.21,0.05747986,1.9785235,0.64403423815,0.026119995227,11.096,0.0063845515,0,0.00045776367,8.1
9581,14.21,0.050460815,1.9785235,0.731657893,0.025012207027,11.127,0.14837804,0,0.00045776367,8.1
9582,14.21,0.050460815,1.9785235,0.750083745,0.02739105226,11.158,0.14837804,0,0.0042266846,8.1
9653,12.6,0.05833435,1.556183,0.671492118,0.024588012662,12.461,0.25540498,12.26,0.00024414062,8.1
9654,12.6,0.05607605,1.556183,0.716223018,0.020520019562,12.495,0.25540498,12.39,0.00024414062,8.1
9698,12.61,0.051742554,1.711836,0.5412253837,0.026272583228,12.25,0.058309197,11.89,0.00016784668,8.1
9699,12.61,0.051742554,1.711836,0.6055848437,0.028182983628,12.114,0.058309197,11.25,0.00016784668,8.1
1919,11.16,0.10966492,1.999898,1.105389914,0.04937438981,11.015,0.22187702,10.87,0.0018615723,8.2
9195,3.84,0.17146301,1.9977193,1.1664604715,0.0868896479,3.805,0.015554905,3.77,0.024108887,8.2
9196,4.03,0.17146301,1.9977193,1.0837510675,0.0887420649,3.831,0.015554905,3.77,0.024108887,8.2
9199,4.03,0.17146301,1.9977193,1.041517987,0.0864196777,3.909,0.22575456,3.77,0.024108887,8.2
9200,4.03,0.17146301,1.9977193,1.09947512,0.0832870484,3.935,0.22575456,3.84,0.012390137,8.2
9202,4.07,0.1126709,1.9977193,1.04168885246,0.0574935916,3.981,0.0050739646,3.84,0.012390137,8.2
9203,4.07,0.1126709,1.9977193,1.09189233246,0.0561233523,4.004,0.0050739646,3.84,0.012390137,8.2
9766,5.51,0.17707825,1.7720424,1.009745476,0.08504486141,4.258,0.35394043,0,0.0025939941,8.2
9767,5.51,0.17707825,1.7106234,1.003603576,0.088943482,3.707,0.35394043,0,0.03489685,8.2
9910,10.28,0.11529541,1.955859,1.106658353,0.03454742432,10.212,0.5673655,10.09,0.001449585,8.2
9911,10.28,0.11529541,1.955859,1.005110573,0.0354782105,10.193,0.5673655,10.09,0.001449585,8.2
9913,10.22,0.11529541,1.955859,1.025757423,0.0366287233,10.155,0.55993223,10.09,0.001449585,8.2
9914,10.22,0.11529541,1.955859,1.151012423,0.0381423952,10.142,0.55993223,10.09,0.008056641,8.2
9915,10.22,0.11529541,1.955859,1.162525016,0.0352157594,10.129,0.55993223,10.09,0.00592041,8.2
78,2.71,0.1254425,1.5428529,0.597022586,0.03189544654,1.932,0.19400573,1.64,0.0018615723,8.3
79,2.71,0.1254425,1.5428529,0.600245445,0.03282318087,1.851,0.19400573,1.64,0.0018615723,8.3
80,1.9,0.1254425,1.5428529,0.678851552,0.03181152317,1.77,0.23757386,1.64,0.0018615723,8.3
152,3.73,0.109451294,1.9376574,0.841710752,0.05178222668,3.618,0.08661759,3.45,0.0021820068,8.3
153,3.73,0.109451294,1.9376574,0.82988702,0.05233612078,3.632,0.08661759,3.45,0.0021820068,8.3
154,3.73,0.109451294,1.8649561,0.73774821,0.04788360578,3.646,0.08661759,3.45,0.0021820068,8.3
1795,4.54,0.11766052,1.5345852,0.5484258292,0.03807220453,4.337,0.059171528,4.01,0.0067749023,8.3
1918,11.16,0.10966492,1.999898,0.938025021,0.05569152841,11.001,0.11122027,10.87,0.0018615723,8.3
3474,3.62,0.153656,1.6856453,0.5933843063,0.0534118653,3.52,0.060465813,3.42,0.02104187,8.3
3475,4.28,0.153656,1.6856453,0.6610628003,0.054273987,3.606,0.060465813,3.42,0.02104187,8.3
3476,4.28,0.153656,1.6856453,0.6868548703,0.0527069092,3.692,0.060465813,3.42,0.02104187,8.3
3477,4.28,0.153656,1.6856453,0.6994637503,0.055369568,3.778,0.060465813,3.42,0.02104187,8.3
3478,4.28,0.153656,1.6856453,0.7177456403,0.0571289063,3.864,0.060465813,3.42,0.02104187,8.3
3479,4.28,0.153656,1.6856453,0.8632652583,0.0531143185,3.95,0.060465813,3.62,0.02104187,8.3
3480,4.62,0.153656,1.6856453,0.8690315363,0.0502273555,4.05,0.060465813,3.62,0.01890564,8.3
3481,4.62,0.153656,1.6856453,0.9246979223,0.0589416499,4.15,0.060465813,3.62,0.01890564,8.3
3482,4.62,0.153656,1.6856453,0.961155831,0.0561080928,4.25,0.41675687,3.62,0.01890564,8.3
3483,4.62,0.108184814,1.6856453,0.971149735,0.0413864137,4.35,0.41675687,3.62,0.006439209,8.3
3484,4.62,0.108184814,1.5724322,0.831200817,0.0439102173,4.45,0.28615612,4.28,0.006439209,8.3
3485,4.62,0.108184814,1.5724322,0.781039307,0.03937377919,4.484,0.28615612,4.28,0.0010223389,8.3
3486,4.62,0.108184814,1.5724322,0.686430084,0.03519744874,4.518,0.28615612,4.28,0.0006866455,8.3
3487,4.62,0.108184814,1.5724322,0.777034027,0.03108673094,4.552,0.28615612,4.28,0.0006866455,8.3
3488,4.62,0.108184814,1.5724322,0.697286257,0.02662200932,4.586,0.28615612,4.28,0.0006866455,8.3
3489,4.62,0.108184814,1.6590426,0.705947297,0.02501220712,4.62,0.28615612,4.62,0.0006866455,8.3
3490,5.18,0.108184814,1.6590426,0.773680219,0.02489471442,4.676,0.28615612,4.62,0.0006866455,8.3
4070,13.05,0.022201538,1.3905286,0.669822069,0.0068374633567,12.946,0.00418514,12.71,4.5776367E-05,8.3
4071,13.05,0.028076172,1.3905286,0.651269131,0.0074249267567,12.913,0.00418514,12.71,4.5776367E-05,8.3
4401,8.87,0.10316467,1.9074802,0.844467204,0.0278015134,8.105,0.02104646,7.34,0.00579834,8.3
4402,8.87,0.10316467,1.9074802,0.771374704,0.0307846066,7.88,0.02104646,6.62,0.00579834,8.3
4403,8.87,0.10316467,1.9074802,0.758168395,0.03043365444,7.655,0.02104646,6.62,0.0022888184,8.3
4404,8.87,0.10316467,1.763952,0.690752165,0.028269958229,7.43,0.02104646,6.62,0.00015258789,8.3
4405,8.87,0.10316467,1.763952,0.645829921,0.028376769729,7.205,0.02104646,6.62,0.00015258789,8.3
4406,7.34,0.10316467,1.763952,0.639420131,0.023539733589,6.98,0.02104646,6.62,0.00015258789,8.3
4407,7.34,0.10316467,1.763952,0.722330025,0.021015929789,6.867,0.02104646,6.21,0.00015258789,8.3
6226,13.49,0.030731201,1.381258,0.6274349256,0.0125808714967,13.058,0.035259366,12.96,4.5776367E-05,8.3
6227,13.49,0.030731201,1.381258,0.5684049136,0.0125274657567,13.111,0.035259366,12.96,4.5776367E-05,8.3
6228,13.49,0.030731201,1.381258,0.652873731,0.01328430169,13.164,0.09189954,12.96,0.0043182373,8.3
6229,13.49,0.030731201,1.0510247,0.542002456,0.01318817133,13.217,0.09189954,12.96,0.0043182373,8.3
6230,13.49,0.030731201,1.0510247,0.567073232,0.012600707955,13.27,0.09189954,13.05,0.00090026855,8.3
6247,14.7,0.04298401,1.3479828,0.486627438,0.01542358416,14.671,0.06457704,14.62,0.000579834,8.3
6248,14.7,0.04298401,1.3479828,0.518331543,0.0170852663,14.679,0.06457704,14.62,0.000579834,8.3
6249,14.7,0.04298401,1.3479828,0.510246665,0.0185562136,14.687,0.06457704,14.62,0.006225586,8.3
6250,14.7,0.04298401,1.3479828,0.470103638,0.0158508303,14.695,0.06457704,14.69,0.00592041,8.3
6251,14.7,0.023590088,1.3479828,0.477577793,0.0137100221,14.692,0.07284193,14.66,0.00592041,8.3
6252,14.7,0.023590088,1.3479828,0.480579233,0.0133804323,14.689,0.07284193,14.66,0.00592041,8.3
6253,14.7,0.023590088,1.3479828,0.529246038,0.01265716569,14.686,0.07284193,14.66,0.0010223389,8.3
6254,14.7,0.023590088,1.3479828,0.609607802,0.01275329599,14.683,0.07284193,14.66,0.0010223389,8.3
6255,14.7,0.023590088,1.3479828,0.601330429,0.01176300055,14.68,0.07284193,14.66,0.0010223389,8.3
6256,15.26,0.023590088,1.3084145,0.549255029,0.01207275395,14.736,0.07284193,14.66,0.0010223389,8.3
6257,15.26,0.023590088,1.3084145,0.591560565,0.01107177735,14.792,0.07284193,14.66,0.0010223389,8.3
6258,15.26,0.021575928,1.3786589,0.619697355,0.00935668945,14.848,0.07284193,14.66,0.0010223389,8.3
6259,15.26,0.021575928,1.3786589,0.657656162,0.00876007075,14.904,0.07284193,14.66,0.0010223389,8.3
6260,15.26,0.021575928,1.3786589,0.733686179,0.00986785885,14.96,0.11511331,14.66,0.0010223389,8.3
6324,17.01,0.017944336,1.2703677,0.7950209134,0.01017456058,16.902,0.054629564,16.84,0.0021820068,8.3
6325,16.93,0.02444458,1.2703677,0.8514484134,0.01167602538,16.885,0.054629564,16.84,0.0021820068,8.3
6326,17.1,0.02444458,1.2703677,0.916207811,0.01204833981,16.902,0.15625823,16.84,0.0021820068,8.3
6924,4.7,0.10487366,1.529496,0.6972705094,0.01951751753,4.594,0.08097172,3.96,0.0031433105,8.3
7599,14.34,0.09550476,1.4418302,0.782139335,0.0273147579,14.145,0.28226078,13.39,0.008361816,8.3
8131,13.51,0.026046753,1.0773712,0.5152804318,0.0172042847,12.917,0.054567218,12.35,0.005493164,8.3
8132,13.51,0.026046753,1.0773712,0.5541269258,0.0165756226,13.033,0.054567218,12.35,0.005493164,8.3
9191,3.84,0.17146301,1.9494109,0.8849478495,0.0698181148,3.521,0.015554905,3.13,0.014526367,8.3
9192,3.84,0.17146301,1.9494109,0.8985997735,0.0807907101,3.592,0.015554905,3.13,0.017868042,8.3
9193,3.84,0.17146301,1.9494109,0.9369943455,0.0834960934,3.663,0.015554905,3.13,0.017868042,8.3
9194,3.84,0.17146301,1.9977193,0.9917321055,0.0862655634,3.734,0.015554905,3.13,0.017868042,8.3
9197,4.03,0.17146301,1.9977193,0.9587861175,0.0892959591,3.857,0.015554905,3.77,0.024108887,8.3
9198,4.03,0.17146301,1.9977193,0.9259730275,0.0885925287,3.883,0.015554905,3.77,0.024108887,8.3
9201,4.07,0.12425232,1.9977193,0.96092040646,0.0675292972,3.958,0.0050739646,3.84,0.012390137,8.3
9555,12.72,0.028717041,1.3440844,0.61818970415,0.0194168091,12.516,0.0001656115,12.22,0.002380371,8.3
9556,12.72,0.028717041,1.3440844,0.62363989815,0.01747741704,12.562,0.0001656115,12.22,0.002380371,8.3
9557,12.72,0.028717041,1.3440844,0.67196311815,0.01803894044,12.608,0.0001656115,12.22,0.002380371,8.3
9558,12.72,0.028717041,1.3440844,0.64133037815,0.01880645754,12.654,0.0001656115,12.22,0.0035858154,8.3
9559,12.72,0.028717041,1.3440844,0.751678117,0.01717376712,12.7,0.11613208,12.68,0.0035858154,8.3
9560,12.96,0.028717041,1.1051689,0.625997931,0.01575317392,12.724,0.08728254,12.68,0.0035858154,8.3
9561,12.96,0.028717041,1.1051689,0.65797258,0.01443939218,12.748,0.08728254,12.68,0.0035858154,8.3
9562,12.96,0.027236938,1.1051689,0.6066202135,0.01256561288,12.772,0.08728254,12.68,0.0035858154,8.3
9563,12.96,0.021774292,1.1051689,0.5639779275,0.01201934828,12.796,0.08728254,12.68,0.0035858154,8.3
9564,12.96,0.021774292,1.1051689,0.5003277785,0.01210479748,12.82,0.08728254,12.68,0.0035858154,8.3
9565,13.53,0.03363037,1.1051689,0.5007341985,0.01358947748,12.905,0.08728254,12.68,0.0035858154,8.3
9566,13.53,0.03363037,1.1051689,0.5353686765,0.01608123774,12.99,0.08728254,12.68,0.0045166016,8.3
9567,13.53,0.03363037,1.103643,0.4281873905,0.01518707274,13.075,0.03335604,12.68,0.0045166016,8.3
9568,13.53,0.03363037,1.103643,0.4079288705,0.01676330564,13.16,0.03335604,12.68,0.0045166016,8.3
9661,13.01,0.031143188,1.3265619,0.4937944448,0.01364288324,12.747,0.039793834,12.6,0.001449585,8.3
9662,13.01,0.031143188,1.3265619,0.4733541983,0.01441802974,12.788,0.039793834,12.6,0.001876831,8.3
9663,13.01,0.031143188,1.3265619,0.4533676793,0.01320343014,12.829,0.039793834,12.6,0.001876831,8.3
9665,13.26,0.031143188,1.299388,0.4793261433,0.01157531732,12.923,0.039793834,12.73,0.0005950928,8.3
9666,13.26,0.031143188,1.299388,0.4619689963,0.0114974975,12.976,0.039793834,12.73,0.0005950928,8.3
9667,13.26,0.031143188,1.299388,0.4139997383,0.0127685546,13.029,0.039793834,12.73,0.0005950928,8.3
9668,13.26,0.042785645,1.299388,0.3499528243,0.0139328003,13.082,0.039793834,12.73,0.0005950928,8.3
9691,13.63,0.04499817,1.4204882,0.502466385,0.02132568369,13.104,0.0821836,12.61,0.0029449463,8.3
9692,13.63,0.042007446,1.4204882,0.471252795,0.01982574469,13.002,0.0821836,12.61,0.0029449463,8.3
9693,13.19,0.051742554,1.431454,0.540443825,0.02141723639,12.9,0.0821836,12.61,0.0029449463,8.3
9694,13.19,0.051742554,1.431454,0.542696035,0.018966674858,12.77,0.0821836,11.89,0.00016784668,8.3
9695,13.19,0.051742554,1.431454,0.5054265547,0.022808837958,12.64,0.058309197,11.89,0.00016784668,8.3
9696,13.19,0.051742554,1.431454,0.5154650847,0.026480102628,12.51,0.058309197,11.89,0.00016784668,8.3
9765,5.51,0.18518066,1.7720424,0.97345316,0.08760070841,4.809,0.35394043,0,0.0025939941,8.3
9768,5.26,0.17707825,1.7106234,0.990774981,0.08056945823,3.156,0.35394043,0,0.0067749023,8.3
9769,5.3,0.15962219,1.7106234,0.930046965,0.06861724843,3.16,0.35394043,0,0.0067749023,8.3
9770,5.3,0.15962219,1.7106234,0.8050876365,0.06745147703,3.164,0.122335315,0,0.0067749023,8.3
9771,5.3,0.15962219,1.7106234,0.7631696785,0.06930389403,3.168,0.122335315,0,0.0067749023,8.3
9912,10.28,0.11529541,1.955859,0.949412176,0.0346679689,10.174,0.55993223,10.09,0.001449585,8.3
10172,10.09,0.12637329,1.9045645,0.7053291664,0.05469207787,10.09,0.065989494,10.09,0.0049438477,8.3
10173,10.09,0.12637329,1.9045645,0.7278958904,0.06064300557,10.09,0.065989494,10.09,0.0049438477,8.3
10174,10.09,0.12637329,1.9045645,0.7033021554,0.05693511987,10.09,0.065989494,10.09,0.002166748,8.3
10175,10.09,0.12637329,1.9045645,0.6985495194,0.0584045413,10.09,0.065989494,10.09,0.002166748,8.3
10176,10.09,0.12637329,1.9045645,0.769139443,0.0667419438,10.09,0.15065932,10.09,0.002166748,8.3
10177,10.09,0.12637329,1.9045645,0.877168518,0.057942199777,10.09,0.15065932,10.09,0.00088500977,8.3
10178,10.09,0.12637329,1.9045645,0.776456924,0.059916687077,10.09,0.15065932,10.09,0.00088500977,8.3
10179,10.09,0.12637329,1.9045645,0.867290162,0.052119445877,10.09,0.15463936,10.09,0.00088500977,8.3
10180,10.09,0.12637329,1.9045645,0.7430710843,0.048582458677,10.09,0.001953423,10.09,0.00088500977,8.3
428,8.84,0.034988403,1.6118037,1.0041569444,0.0155975343,8.035,0.031716704,7.39,0.0016479492,8.4
430,8.39,0.034988403,1.6118037,1.0612556954,0.01711883559,7.595,0.031716704,5.44,0.0016479492,8.4
1258,6.41,0.044692993,1.9051851,1.027183423,0.02266845711,6.102,0.20139319,5.97,0.0034637451,8.4
1259,6.41,0.058761597,1.9051851,1.049770294,0.02781524671,6.058,0.2772485,5.97,0.0034637451,8.4
1260,6.41,0.058761597,1.9051851,1.050080728,0.0311492922,6.014,0.2772485,5.97,0.01210022,8.4
1493,8.94,0.02029419,1.8650222,1.066712572,0.009054565475,6.992,0.125314,5.06,0.00090026855,8.4
1494,8.94,0.02029419,1.8650222,1.026419022,0.008906555275,6.604,0.125314,5.06,0.00090026855,8.4
1495,8.94,0.02029419,1.8650222,1.01269584,0.008885192975,6.216,0.125314,5.06,0.00090026855,8.4
1745,8.64,0.056625366,1.901914,1.097416371,0.0284133911,8.17,0.12002814,7.7,0.00932312,8.4
1746,8.64,0.056625366,1.901914,1.155397621,0.0284988404,7.956,0.12002814,6.5,0.00932312,8.4
1747,8.64,0.056625366,1.901914,1.152182869,0.0281356813,7.742,0.12002814,6.5,0.00932312,8.4
1748,8.64,0.056625366,1.901914,1.043166809,0.02642974865,7.528,0.12002814,6.5,0.0065460205,8.4
2117,9.41,0.028503418,1.8187983,1.0079681169,0.01645812993,9.266,0.032627724,9.13,0.0020751953,8.4
2122,9.81,0.039886475,1.8187983,1.02287462,0.01478424098,9.548,0.09028879,9.19,0.0016479492,8.4
2603,8.66,0.034683228,1.8805391,1.059783652,0.01406249994,8.586,0.34226298,8.55,0.0034637451,8.4
2604,8.66,0.034683228,1.8805391,1.150689964,0.01408386225,8.597,0.6351856,8.55,0.0036773682,8.4
2605,8.66,0.034683228,1.8805391,1.066061488,0.01442413325,8.608,0.43487334,8.55,0.0036773682,8.4
2606,8.66,0.034683228,1.8805391,1.181298948,0.01442413325,8.619,0.43487334,8.55,0.0036773682,8.4
2607,8.66,0.02658081,1.8805391,1.300371638,0.01262207025,8.63,0.43487334,8.6,0.0036773682,8.4
2608,9.09,0.02658081,1.8805391,1.288965494,0.01187744135,8.679,0.43487334,8.6,0.0036773682,8.4
