index,max_speed,max_rotation,max_acc,avg_acc,avg_rotation,avg_speed,min_acc,min_speed,min_rotation,score
18,0,0.0029296875,1.137428,0.4631991630000001,0.0018310547,0.0,0.03912723,0.0,0.0005950928,9.3
19,0,0.0029296875,1.137428,0.478443706,0.0018417358500000002,0.0,0.03912723,0.0,0.0005950928,9.3
20,0,0.0029296875,1.137428,0.447287354,0.0016387939549999998,0.0,0.03912723,0.0,0.0005950928,9.3
21,0,0.0029296875,1.1163819,0.344045164,0.001713562015,0.0,0.03912723,0.0,0.0005950928,9.3
22,0,0.0032501220000000003,1.1163819,0.345953228,0.001979064935,0.0,0.05820787,0.0,0.0009002685499999999,9.3
23,0,0.0032501220000000003,1.1163819,0.380854358,0.0018829345617,0.0,0.05820787,0.0,4.5776367e-05,9.3
24,0,0.004211426,0.64827454,0.310545242,0.0020324707117,0.0,0.05820787,0.0,4.5776367e-05,10.0
25,0,0.006652831999999999,0.64827454,0.35606794299999994,0.0025329589917000004,0.0,0.05820787,0.0,4.5776367e-05,10.0
26,0.78,0.006652831999999999,0.70711875,0.40614039799999996,0.0027786254917000004,0.078,0.05820787,0.0,4.5776367e-05,10.0
27,0.78,0.006652831999999999,1.2198739,0.473217891,0.0030136108417000004,0.156,0.05820787,0.0,4.5776367e-05,9.3
28,0.78,0.006652831999999999,2.8676652999999996,0.736982488,0.0032913208117000005,0.23399999999999999,0.05820787,0.0,4.5776367e-05,10.0
29,0.78,0.006652831999999999,2.8676652999999996,0.9523023079999999,0.0036422729717,0.312,0.05820787,0.0,4.5776367e-05,10.0
30,0.78,0.006652831999999999,2.8676652999999996,1.17474706,0.0035781860566999994,0.39,0.05820787,0.0,4.5776367e-05,9.9
31,1.5,0.006652831999999999,2.8676652999999996,1.3184126699999998,0.0037063598866999997,0.54,0.05820787,0.0,4.5776367e-05,9.9
32,1.5,0.015075683999999999,2.8676652999999996,1.4610541529999996,0.0048889160867,0.54,0.41329074,0.0,4.5776367e-05,9.9
33,1.5,0.015075683999999999,2.8676652999999996,1.4842908689999998,0.004963684152999999,0.54,0.41329074,0.0,0.0002593994,9.9
34,1.5,0.015075683999999999,2.8676652999999996,1.5140923949999998,0.004920959523,0.54,0.6198734,0.0,0.0002593994,9.9
35,1.5,0.024032592999999998,2.8676652999999996,1.4534029104,0.006658935623000001,0.54,0.012978554,0.0,0.0002593994,9.9
36,1.84,0.051940917999999996,2.8676652999999996,1.4546157214,0.011314392173,0.646,0.012978554,0.0,0.0002593994,9.9
37,1.84,0.051940917999999996,2.8676652999999996,1.3602575164,0.014862060813,0.752,0.012978554,0.0,0.0002593994,9.9
38,1.84,0.051940917999999996,2.6145267000000003,1.1173478934,0.017428589113,0.858,0.012978554,0.0,0.0002593994,9.9
39,1.84,0.051940917999999996,2.4936333,0.8956194783999999,0.020103454812999997,0.9640000000000001,0.012978554,0.0,0.0002593994,10.0
40,1.84,0.051940917999999996,1.5416622,0.6597878333999999,0.023822021872999997,1.0699999999999998,0.012978554,0.0,0.0007934570299999999,8.5
41,2.32,0.051940917999999996,1.4846226999999999,0.6469113434,0.025686645972999994,1.1520000000000001,0.012978554,0.0,0.0007934570299999999,9.3
42,2.32,0.051940917999999996,1.4128973,0.49962422670000006,0.029318237573,1.3840000000000001,0.011751533,0.0,0.0007934570299999999,9.3
43,2.32,0.051940917999999996,1.4128973,0.4412140947,0.02983093287,1.616,0.011751533,0.0,0.0037841796999999997,9.3
44,2.32,0.051940917999999996,1.4128973,0.39409219770000004,0.0330047609,1.848,0.011751533,0.0,0.00592041,9.3
45,2.32,0.051940917999999996,1.4128973,0.4114294483,0.03158721939999999,2.08,0.011751533,1.84,0.00592041,9.3
46,2.61,0.051391599999999996,1.4128973,0.3756019423,0.026718139800000002,2.157,0.011751533,1.84,0.0032501220000000003,9.3
47,2.61,0.051391599999999996,1.4128973,0.35144667100000004,0.024768066399999997,2.234,0.011751533,1.84,0.0032501220000000003,9.3
48,2.61,0.051391599999999996,1.4128973,0.32180199100000006,0.023457336399999997,2.311,0.011751533,1.84,0.0032501220000000003,9.3
49,2.61,0.051391599999999996,1.4128973,0.349072406,0.020773315399999995,2.388,0.011751533,1.84,0.0032501220000000003,9.3
50,2.61,0.051391599999999996,1.4128973,0.35623718200000004,0.017054748339999995,2.465,0.011751533,2.32,0.0002593994,9.3
51,3.09,0.051391599999999996,0.7117467,0.286122122,0.015530395239999998,2.542,0.011751533,2.32,0.0002593994,10.0
52,3.09,0.03552246,0.7117467,0.3119164257,0.01090698231,2.6189999999999998,0.034739137,2.32,0.0002593994,10.0
53,3.09,0.03552246,0.7117467,0.3045452507,0.010543823150000001,2.6959999999999997,0.034739137,2.32,0.0002593994,10.0
54,3.09,0.019439697,0.7117467,0.29480523169999995,0.00893554685,2.7729999999999997,0.034739137,2.32,0.0002593994,10.0
55,3.09,0.019439697,0.7117467,0.3115843927,0.008903503350000001,2.85,0.034739137,2.61,0.0002593994,10.0
56,3.2,0.019439697,0.7117467,0.3249625007,0.009297180109999999,2.909,0.034739137,2.61,0.0002593994,10.0
57,3.2,0.019439697,0.7117467,0.352791111,0.007943725510000001,2.968,0.14212227,2.61,0.0002593994,10.0
58,3.2,0.019439697,0.7117467,0.346052806,0.0066452026099999995,3.0269999999999997,0.07473922,2.61,0.0002593994,10.0
59,3.2,0.019439697,0.7117467,0.28811656399999996,0.006761169409999999,3.0859999999999994,0.07473922,2.61,0.0002593994,10.0
60,3.2,0.019439697,0.7142415,0.338844253,0.00766754147,3.1449999999999996,0.07473922,3.09,0.0022888184,10.0
61,3.2,0.019439697,0.7142415,0.299164677,0.00849914547,3.1449999999999996,0.07473922,3.09,0.0022888184,10.0
62,3.2,0.019439697,0.7142415,0.31344030000000006,0.0097045898,3.1449999999999996,0.07473922,3.09,0.0022888184,10.0
63,3.2,0.019439697,0.7142415,0.33593092,0.009672546340000001,3.1449999999999996,0.07473922,3.09,0.0019683838,10.0
64,3.2,0.017211914,0.7142415,0.3687834260000001,0.00838317869,3.145,0.07473922,3.09,0.0019683838,10.0
65,3.2,0.021560668999999998,0.7142415,0.376156997,0.00958557129,3.145,0.07473922,3.09,0.0019683838,10.0
66,3.2,0.021560668999999998,0.8223659999999999,0.40891830900000004,0.008914184576,3.096,0.07473922,2.71,0.00047302246,10.0
67,3.2,0.03062439,0.8223659999999999,0.39870357500000003,0.011396789575999999,3.047,0.07473922,2.71,0.00047302246,10.0
68,3.2,0.040008545,0.8223659999999999,0.41168067399999997,0.014955139176000002,2.998,0.09058428,2.71,0.00047302246,10.0
69,3.2,0.040008545,0.8223659999999999,0.42542006899999996,0.014762878446,2.9490000000000003,0.20451021,2.71,0.00047302246,10.0
70,3.09,0.040008545,0.8223659999999999,0.373396492,0.015263366746000002,2.9000000000000004,0.19400573,2.71,0.00047302246,10.0
71,3.09,0.040008545,0.8223659999999999,0.36565878399999996,0.013973999076000002,2.7550000000000003,0.19400573,1.64,0.00047302246,10.0
72,3.09,0.040008545,1.5428529,0.478698994,0.013867187576,2.6100000000000003,0.19400573,1.64,0.00047302246,8.5
73,3.09,0.040008545,1.5428529,0.47911907600000003,0.013899231036000001,2.4650000000000007,0.19400573,1.64,0.00047302246,8.5
74,3.09,0.056732178,1.5428529,0.516833463,0.018917846786,2.3200000000000003,0.19400573,1.64,0.00047302246,8.5
75,2.71,0.056732178,1.5428529,0.540534415,0.018087768686000004,2.1750000000000003,0.19400573,1.64,0.00047302246,8.5
76,2.71,0.056732178,1.5428529,0.505076387,0.02183837904,2.0940000000000003,0.19400573,1.64,0.0018615723,8.5
77,2.71,0.056732178,1.5428529,0.538269307,0.02335205104,2.013,0.19400573,1.64,0.0018615723,8.5
78,2.71,0.12544249999999998,1.5428529,0.5970225859999999,0.03189544654,1.932,0.19400573,1.64,0.0018615723,8.3
79,2.71,0.12544249999999998,1.5428529,0.6002454449999999,0.03282318087,1.8509999999999998,0.19400573,1.64,0.0018615723,8.3
80,1.9,0.12544249999999998,1.5428529,0.678851552,0.03181152317,1.77,0.23757386,1.64,0.0018615723,8.3
81,2.83,0.16314697,2.0071342,0.8558075859999998,0.04794006294000001,1.889,0.26020682,1.64,0.0022888184,9.8
82,2.83,0.2524109,2.0071342,0.803422256,0.07156677304,2.008,0.26020682,1.64,0.0022888184,9.8
83,2.83,0.2524109,2.0071342,0.8175905779999999,0.0795349127,2.1270000000000002,0.26020682,1.64,0.004211426,9.8
84,2.83,0.2524109,2.0071342,0.773513111,0.0826126104,2.246,0.26020682,1.64,0.004211426,9.8
85,2.83,0.2524109,2.0071342,0.747386298,0.10194702159999999,2.3649999999999998,0.26020682,1.9,0.004211426,9.5
86,3.43,0.2524109,2.0071342,0.816119646,0.114784241,2.518,0.26020682,1.9,0.004211426,9.5
87,3.43,0.2524109,2.0071342,0.7813787209999999,0.1112472535,2.6710000000000003,0.19539785,1.9,0.004211426,9.5
88,3.43,0.2524109,2.0071342,0.717126938,0.10792388950000001,2.8240000000000003,0.14952517,1.9,0.004211426,9.5
89,3.43,0.2524109,2.0071342,0.7460911589999999,0.11859741250000003,2.977,0.14952517,1.9,0.004211426,9.5
90,3.43,0.2524109,2.0071342,0.7272835089999999,0.12281494190000002,3.13,0.14952517,2.83,0.010391235,9.5
91,3.49,0.2524109,1.1551192,0.5923961830000001,0.10932922440000004,3.196,0.14952517,2.83,0.010391235,8.8
92,3.49,0.206604,1.1551192,0.538368003,0.08802490199999999,3.2620000000000005,0.14952517,2.83,0.010391235,9.100000000000001
93,3.49,0.206604,1.1551192,0.5595205460000001,0.08431854209999999,3.3280000000000003,0.14952517,2.83,0.010391235,9.100000000000001
94,3.49,0.206604,1.1551192,0.5443149359999999,0.0786727902,3.3940000000000006,0.14952517,2.83,0.010391235,9.100000000000001
95,3.49,0.16635132,1.1551192,0.615447779,0.058390808169999996,3.460000000000001,0.14952517,3.43,0.0037841796999999997,9.100000000000001
96,4.06,0.121170044,1.1149482,0.535791051,0.04763030997000001,3.523000000000001,0.14952517,3.43,0.0037841796999999997,9.100000000000001
97,4.06,0.121170044,1.1149482,0.521532494,0.05129394527000001,3.5860000000000007,0.05281228,3.43,0.0037841796999999997,9.100000000000001
98,4.06,0.121170044,1.1149482,0.5249323190000001,0.04268646257,3.649,0.05281228,3.43,0.0037841796999999997,9.100000000000001
99,4.06,0.058746337999999995,1.1149482,0.47682313400000015,0.03580627457,3.7120000000000006,0.05281228,3.43,0.0037841796999999997,9.3
100,4.06,0.058746337999999995,1.1149482,0.43067726399999995,0.032696533269999994,3.775,0.05281228,3.49,0.0037841796999999997,9.3
101,5.09,0.058746337999999995,1.1149482,0.4044697279999999,0.03143920907,3.9349999999999996,0.05281228,3.49,0.0037841796999999997,9.3
102,5.09,0.058746337999999995,1.1149482,0.364770931,0.028178405830000003,4.095000000000001,0.05281228,3.49,0.0037841796999999997,9.3
103,5.09,0.058746337999999995,1.1149482,0.321064193,0.02475738533,4.255,0.05281228,3.49,0.0037841796999999997,9.3
104,5.09,0.058746337999999995,1.1149482,0.309715051,0.022413635299999998,4.415000000000001,0.05281228,3.49,0.0037841796999999997,9.3
105,5.09,0.058746337999999995,0.39618558,0.236786904,0.0220413208456,4.575,0.05281228,4.06,6.1035155999999994e-05,10.0
106,6.08,0.052368164,0.6487321,0.265804922,0.0167892456456,4.776999999999999,0.05281228,4.06,6.1035155999999994e-05,10.0
107,6.08,0.052368164,0.7897457,0.33949826400000005,0.013679504445600002,4.978999999999999,0.06875718,4.06,6.1035155999999994e-05,10.0
108,6.08,0.052368164,0.7897457,0.342015249,0.0137847901056,5.180999999999999,0.06875718,4.06,6.1035155999999994e-05,10.0
109,6.08,0.015930176,0.7897457,0.408856601,0.009757995705599999,5.382999999999999,0.08172983,4.06,6.1035155999999994e-05,10.0
110,6.08,0.015930176,0.7897457,0.41087767499999994,0.008787536705599999,5.584999999999999,0.08172983,5.09,6.1035155999999994e-05,10.0
111,6.08,0.015930176,1.0972693,0.480986047,0.0076156616756,5.683999999999999,0.08172983,5.09,6.1035155999999994e-05,9.3
112,6.08,0.015930176,1.0972693,0.554287189,0.0078720093156,5.7829999999999995,0.14203358,5.09,6.1035155999999994e-05,9.3
113,6.08,0.015930176,1.0972693,0.54060387,0.008235168515600001,5.881999999999999,0.14203358,5.09,6.1035155999999994e-05,9.3
114,6.08,0.067276,1.0972693,0.537809163,0.0142013549456,5.980999999999999,0.11408651,5.09,6.1035155999999994e-05,9.3
115,6.08,0.067276,1.0972693,0.5544488,0.01431884762,6.079999999999999,0.11408651,6.08,0.0012359619,9.3
116,7.68,0.067276,1.3125185,0.62082744,0.01476745602,6.239999999999999,0.11408651,6.08,0.0012359619,9.3
117,7.68,0.067276,1.3125185,0.561399581,0.015480041420000002,6.3999999999999995,0.11408651,6.08,0.0012359619,9.3
118,7.68,0.067276,1.3125185,0.667842794,0.01847381586,6.56,0.11408651,6.08,0.0012359619,9.3
119,7.68,0.067276,1.3125185,0.6628585579999999,0.01972961416,6.719999999999999,0.11408651,6.08,0.0012359619,9.3
120,7.68,0.067276,1.9733982,0.8251241439999999,0.02036895736,6.88,0.11408651,6.08,0.0012359619,8.5
121,7.68,0.067276,1.9733982,0.9127370339999998,0.02088012679,7.037000000000001,0.11408651,6.08,0.0012359619,8.5
122,7.68,0.067276,1.9733982,0.917128739,0.02048492417,7.194000000000001,0.11408651,6.08,0.0012359619,8.5
123,7.68,0.067276,1.9733982,0.9966726959999999,0.01933441147,7.351000000000001,0.11408651,6.08,0.0012359619,8.5
124,7.68,0.037124634,1.9733982,0.9917651236000001,0.013038635199999999,7.508,0.065010786,6.08,0.0012359619,8.5
125,7.68,0.037124634,2.8412046,1.2206792736,0.015594482409999999,7.665000000000001,0.065010786,7.65,0.0028228759999999998,9.9
126,7.68,0.037124634,2.8412046,1.2257179536,0.015060424789999999,7.656000000000001,0.065010786,7.59,0.0028228759999999998,9.9
127,7.68,0.037124634,2.8412046,1.2297734656000001,0.013644409189999998,7.647,0.065010786,7.59,0.0028228759999999998,9.9
128,7.68,0.026794434,2.8412046,1.1228242205999999,0.010609436019999998,7.638,0.065010786,7.59,0.0028228759999999998,9.9
129,7.68,0.026794434,2.8412046,1.0813844015999998,0.008393859859999998,7.6290000000000004,0.065010786,7.59,0.0025024414000000004,9.9
130,7.65,0.026794434,2.8412046,0.9267779166000001,0.008564758359999999,7.620000000000002,0.065010786,7.59,0.0025024414000000004,10.0
131,7.65,0.026794434,2.8412046,0.7671630205999999,0.00787200934,7.614000000000002,0.065010786,7.59,0.0021820068,10.0
132,7.65,0.026794434,2.8412046,0.6976932835999999,0.008810424859999999,7.608000000000001,0.065010786,7.59,0.0021820068,10.0
133,7.65,0.026794434,2.8412046,0.7007574436,0.010493469259999999,7.602000000000001,0.065010786,7.59,0.0021820068,10.0
134,7.65,0.026794434,2.8412046,0.858818015,0.010408020039999999,7.596000000000001,0.16396093,7.59,0.0021820068,10.0
135,7.59,0.01965332,1.6456165,0.698822705,0.009140014639999998,7.590000000000002,0.16396093,7.59,0.0021820068,8.5
136,7.59,0.067276,5.2271204000000004,1.0852442150000001,0.015330505259999998,7.367000000000002,0.16396093,5.36,0.0021820068,9.9
137,7.59,0.067276,5.2271204000000004,1.2582520220000002,0.01600189196,7.144000000000001,0.16396093,5.36,0.0021820068,9.9
138,7.59,0.067276,5.2271204000000004,1.4228870470000001,0.0159271239,6.385000000000001,0.16396093,0.0,0.0021820068,9.9
139,7.59,0.067276,5.2271204000000004,1.4109120440000003,0.018942260760000003,5.626,0.15318012,0.0,0.0021820068,9.9
140,7.59,0.067276,5.2271204000000004,1.3906258300000003,0.02346954336,4.867,0.15318012,0.0,0.0021820068,9.9
141,7.59,0.067276,5.2271204000000004,1.665939566,0.029776000680000005,4.453,0.15318012,0.0,0.0034637451,9.9
142,7.59,0.067276,5.567767,2.2063201730000004,0.03171386678,4.039000000000001,0.15318012,0.0,0.0034637451,9.9
143,7.59,0.067276,5.567767,2.1269670780000003,0.03506927448,3.625,0.15318012,0.0,0.0034637451,9.9
144,7.59,0.07388306,5.567767,2.156171168,0.042111205969999996,3.211,0.15318012,0.0,0.006027221700000001,9.9
145,5.36,0.07611084,5.567767,2.2185416279999997,0.04831085197,2.7969999999999997,0.15318012,0.0,0.006027221700000001,9.9
146,5.36,0.07611084,5.567767,1.8072305280000003,0.042547607470000005,2.634,0.15318012,0.0,0.006027221700000001,9.9
147,3.73,0.07611084,5.567767,1.6686637880000004,0.04120483405000001,2.471,0.15318012,0.0,0.0021820068,9.9
148,3.73,0.07611084,5.567767,1.6059397279999998,0.04090576178000001,2.8440000000000003,0.15318012,0.0,0.0021820068,9.9
149,3.73,0.07611084,5.567767,1.6223798340000002,0.04080963128000001,3.217,0.22447121,0.0,0.0021820068,9.9
150,3.73,0.109451294,5.567767,1.675118343,0.04585876468000001,3.59,0.26379395,3.45,0.0021820068,9.700000000000001
151,3.73,0.109451294,5.567767,1.3898256930000001,0.04467620868,3.6040000000000005,0.26379395,3.45,0.0021820068,9.700000000000001
152,3.73,0.109451294,1.9376574,0.841710752,0.05178222668,3.6180000000000008,0.08661759,3.45,0.0021820068,8.3
153,3.73,0.109451294,1.9376574,0.8298870199999999,0.05233612078000001,3.6320000000000006,0.08661759,3.45,0.0021820068,8.3
154,3.73,0.109451294,1.8649561000000001,0.7377482100000001,0.04788360578,3.646000000000001,0.08661759,3.45,0.0021820068,8.3
155,3.73,0.109451294,1.2227426000000001,0.589900615,0.040351867483,3.6599999999999993,0.08661759,3.59,0.0007934570299999999,9.100000000000001
156,3.73,0.18977356,1.2227426000000001,0.49062644859999993,0.058364867983,3.627,0.08661759,3.4,0.0007934570299999999,9.100000000000001
157,3.73,0.18977356,1.2227426000000001,0.4605602085999999,0.066375732303,3.594,0.08661759,3.4,0.0007934570299999999,9.100000000000001
158,3.73,0.18977356,1.0162693,0.3740816186,0.068931579403,3.561,0.08661759,3.4,0.0007934570299999999,9.100000000000001
159,3.73,0.18977356,1.0162693,0.37426020060000004,0.06678009010300001,3.5279999999999996,0.08661759,3.4,0.0007934570299999999,9.100000000000001
160,3.59,0.18977356,1.4212771999999998,0.4412022906,0.056393432403,3.4949999999999997,0.08661759,3.4,0.0007934570299999999,9.100000000000001
161,3.69,0.18977356,1.4212771999999998,0.43420326859999997,0.051919555502999995,3.504999999999999,0.08661759,3.4,0.0007934570299999999,9.100000000000001
162,3.69,0.18977356,1.4212771999999998,0.4723784256,0.042864990253,3.5149999999999997,0.121267736,3.4,0.0007934570299999999,9.100000000000001
163,3.69,0.18977356,1.4212771999999998,0.5296990825999999,0.038294982953000004,3.525,0.121267736,3.4,0.0007934570299999999,9.100000000000001
164,3.69,0.18977356,1.4212771999999998,0.4850137096,0.038507079953,3.535,0.121267736,3.4,0.0007934570299999999,9.100000000000001
165,3.69,0.18977356,1.4212771999999998,0.5007125846,0.038517761105000006,3.5450000000000004,0.121267736,3.4,0.0009002685499999999,9.100000000000001
166,4.14,0.08229065,1.4212771999999998,0.518166521,0.023188781605,3.6190000000000007,0.20746988,3.4,0.0009002685499999999,9.3
167,4.14,0.036483765,1.4212771999999998,0.568041148,0.017256164405000003,3.693,0.20746988,3.4,0.0009002685499999999,9.3
168,4.14,0.036483765,1.4212771999999998,0.5369651198,0.014710998455000002,3.7670000000000003,0.047196418,3.4,0.0009002685499999999,9.3
169,4.14,0.036483765,1.4212771999999998,0.6445993398,0.014912414455,3.841,0.047196418,3.4,0.0009002685499999999,9.3
170,4.14,0.036483765,1.3957092,0.5046637952,0.016798400754999998,3.915,0.021921753999999998,3.69,0.0009002685499999999,9.3
171,5.26,0.036483765,1.3957092,0.5013873752,0.016873168855,4.072,0.021921753999999998,3.69,0.0009002685499999999,9.3
172,5.26,0.036483765,1.3957092,0.5167931461999999,0.016873168855000002,4.229,0.021921753999999998,3.69,0.0009002685499999999,9.3
173,5.26,0.036483765,1.3957092,0.44590383140000006,0.016586303555,4.386,0.009870051999999999,3.69,0.0009002685499999999,9.3
174,5.26,0.036483765,1.3957092,0.39692574399999997,0.013677978545,4.542999999999999,0.009870051999999999,3.69,0.0009002685499999999,9.3
175,5.26,0.036483765,1.3957092,0.3466347325,0.01591491699,4.699999999999999,0.009870051999999999,4.14,0.0023956299,9.3
176,6.0,0.02444458,1.3957092,0.3609858225,0.01287994379,4.885999999999999,0.009870051999999999,4.14,0.0023956299,9.3
177,6.0,0.04660034,1.3957092,0.3218233775,0.01524352999,5.071999999999999,0.009870051999999999,4.14,0.0023956299,9.3
178,6.0,0.049484253,1.3957092,0.4018015857,0.01987762424,5.257999999999999,0.009870051999999999,4.14,0.0023956299,9.3
179,6.0,0.049484253,0.8469785,0.3052461957,0.020698547140000002,5.444,0.009870051999999999,4.14,0.0023956299,10.0
180,6.0,0.049484253,0.8469785,0.30396502365,0.020443725340000003,5.63,0.0091100335,5.26,0.0023956299,10.0
181,6.79,0.05757141,2.7620437,0.56269882565,0.025257873140000005,5.7829999999999995,0.0091100335,5.26,0.0023956299,10.0
182,6.79,0.05757141,2.7620437,0.6691480386499999,0.026707458090000004,5.936,0.0091100335,5.26,0.0023956299,10.0
183,6.79,0.05757141,2.7620437,0.7171359374499999,0.03042449909,6.0889999999999995,0.0091100335,5.26,0.0023956299,10.0
184,6.79,0.05757141,2.7620437,0.78028667385,0.03056335407,6.241999999999999,0.0091100335,5.26,0.0037841796999999997,10.0
185,6.79,0.05757141,2.7620437,0.78569403735,0.029765319469999996,6.395,0.0091100335,6.0,0.0037841796999999997,10.0
186,7.25,0.05757141,2.7620437,0.7549610613500001,0.03138427697,6.519999999999999,0.0091100335,6.0,0.0037841796999999997,10.0
187,7.25,0.05757141,2.7620437,0.73154847135,0.028028869470000002,6.644999999999999,0.0091100335,6.0,0.0037841796999999997,10.0
188,7.25,0.05757141,2.7620437,0.82746630135,0.02411956767,6.769999999999999,0.0091100335,6.0,0.0037841796999999997,10.0
189,7.25,0.05757141,2.7620437,0.84743935135,0.022573852340000002,6.894999999999999,0.0091100335,6.0,0.0037841796999999997,10.0
190,7.25,0.05757141,2.7620437,0.8877280080000001,0.020858764480000003,7.0200000000000005,0.09463242,6.79,0.0037841796999999997,10.0
191,7.64,0.047348022000000003,1.8061568,0.7060112380000001,0.01515960688,7.1049999999999995,0.09463242,6.79,0.000579834,8.5
192,7.64,0.047348022000000003,1.8061568,0.621224658,0.01324157708,7.19,0.09463242,6.79,0.000579834,8.5
193,7.64,0.022323607999999998,1.8061568,0.6707808569999999,0.009086608880000001,7.275,0.09463242,6.79,0.000579834,8.5
194,7.64,0.022323607999999998,1.8061568,0.616641577,0.00932006835,7.359999999999999,0.09463242,6.79,0.000579834,8.5
195,7.64,0.022323607999999998,1.8061568,0.641369485,0.00932006835,7.445,0.13198824,7.25,0.000579834,8.5
196,8.22,0.015289307,1.8061568,0.6966509860000001,0.007220459009999999,7.542,0.15276642,7.25,0.000579834,8.5
197,8.22,0.022842407000000002,1.9794803,0.879322374,0.00820007321,7.639,0.16974926,7.25,0.000579834,8.5
198,8.22,0.022842407000000002,1.9794803,0.79243917,0.007199096683000001,7.736,0.16974926,7.25,0.00038146972999999996,8.5
199,8.22,0.022842407000000002,1.9794803,0.79136003,0.007786560013,7.833,0.16974926,7.25,0.00038146972999999996,8.5
200,8.22,0.022842407000000002,1.9794803,0.90082668,0.009330749473,7.93,0.16974926,7.64,0.00038146972999999996,8.5
201,9.01,0.022842407000000002,1.9794803,0.870045913,0.010130309973,8.067,0.16974926,7.64,0.00038146972999999996,8.5
202,9.01,0.022842407000000002,1.9794803,0.9250050630000001,0.010203552173000003,8.204,0.16974926,7.64,0.00038146972999999996,8.5
203,9.01,0.022842407000000002,1.9794803,0.95140706,0.011174011173,8.341000000000001,0.16974926,7.64,0.00038146972999999996,8.5
204,9.01,0.022842407000000002,1.9794803,0.9594253939999999,0.010673522893000002,8.478,0.2499326,7.64,0.00038146972999999996,8.5
205,9.01,0.022842407000000002,3.6814823,1.293382474,0.010929870493,8.615,0.2499326,8.22,0.00038146972999999996,9.9
206,9.39,0.022842407000000002,7.2052584,1.9454279890000001,0.012272643933,8.732000000000001,0.2499326,8.22,0.00038146972999999996,9.9
207,9.39,0.020187378,7.2052584,2.033421319,0.011528015033,8.849,0.2499326,8.22,0.00038146972999999996,9.9
208,9.39,0.020614623999999998,7.2052584,1.952730275,0.01355133046,8.966,0.13041432,8.22,0.0011138916,9.9
209,9.39,0.030197144,7.2052584,1.8932768742000003,0.015489196759999999,9.083,0.024560392,8.22,0.0011138916,9.9
210,9.39,0.030197144,7.2052584,1.9822272442000002,0.013816833470000001,9.2,0.024560392,9.01,0.0011138916,9.9
211,9.86,0.030197144,7.2052584,2.0386255012,0.013455200209999999,9.285,0.024560392,9.01,0.0011138916,9.9
212,9.86,0.030197144,7.2052584,1.9808945911999998,0.013668823309999998,9.370000000000001,0.024560392,9.01,0.0011138916,9.9
213,9.86,0.032974243,7.2052584,1.8695629771999998,0.01541595461,9.455,0.024560392,9.01,0.0011138916,9.9
214,9.86,0.032974243,7.2052584,1.9496474172,0.01602325441,9.54,0.024560392,9.01,0.0034637451,9.9
215,9.86,0.037124634,7.2052584,1.6251005931999998,0.017950439509999996,9.625,0.024560392,9.39,0.0034637451,9.9
216,10.59,0.037124634,2.8594136000000003,0.9258536651999998,0.017024231009999998,9.745000000000001,0.024560392,9.39,0.0034637451,10.0
217,10.59,0.037124634,2.3961667999999996,0.7360036552,0.016224670479999998,9.865,0.024560392,9.39,0.0034637451,10.0
