LAT,LONG,accX,accY,accZ,gyroX,gyroY,gyroZ,Speed,Rotation,Timestamp In mills,Timestamp In Date
18.5494836,73.94278454,-2.9709175,2.0765634,0.06600976,-0.0019989014,-9.1552734E-4,-4.7302246E-4,0.0,-78.377846,1557513403761,11-May-2019
18.5494836,73.94278454,-4.5840225,2.6678762,-0.73700297,-0.0013580322,-0.0034637451,0.0027160645,0.0,-78.35698,1557513403963,11-May-2019
18.5494836,73.94278454,-4.486048,1.4531264,1.488792,0.0029144287,-2.746582E-4,1.6784668E-4,0.0,-78.69217,1557513404164,11-May-2019
18.5494836,73.94278454,-3.462896,2.1171083,0.30888307,-0.0015716553,-0.0045318604,-0.0023956299,0.0,-78.60466,1557513404365,11-May-2019
18.5494836,73.94278454,-4.256161,2.4907675,-0.5807493,-9.3078613E-4,-2.746582E-4,0.0029296875,0.0,-78.58051,1557513404565,11-May-2019
18.54951005,73.94286224,-4.2916517,1.6499424,1.137428,0.00289917,0.0012207031,0.0010070801,0.0,-78.54778,1557513404764,11-May-2019
18.54951005,73.94286224,-3.615181,2.2041264,0.03912723,-0.0013580322,-0.0021820068,5.950928E-4,0.0,-78.30401,1557513404967,11-May-2019
18.54951005,73.94286224,-4.1584234,2.2667446,-0.29926324,1.373291E-4,0.0012207031,0.0010070801,0.0,-78.4102,1557513405167,11-May-2019
18.54951005,73.94286224,-4.355959,1.7309289,1.1163819,0.0024871826,-6.1035156E-5,0.0027160645,0.0,-78.153404,1557513405366,11-May-2019
18.54951005,73.94286224,-3.7100356,2.1616983,-0.16464639,0.0065307617,1.5258789E-4,0.0016479492,0.0,-78.27965,1557513405569,11-May-2019
18.54945543,73.94294534,-3.799804,2.284061,-0.2063942,0.0052490234,1.5258789E-4,0.0029296875,0.0,-78.479385,1557513405768,11-May-2019
18.54945543,73.94294534,-4.0744867,1.8841314,0.54909897,-5.0354004E-4,-0.0015563965,0.0010070801,0.0,-78.55517,1557513405970,11-May-2019
18.54945543,73.94294534,-3.8952808,1.9808383,0.23001933,0.0052490234,-0.002609253,0.0020751953,0.0,-78.67994,1557513406171,11-May-2019
18.54945543,73.94294534,-3.9630227,2.0155516,0.4613285,0.0065307617,-0.002822876,0.0025024414,0.0,-78.93288,1557513406371,11-May-2019
18.54945543,73.94294534,-4.08818,2.1188955,0.26918578,-0.0015716553,-0.006454468,-9.0026855E-4,0.0,-79.0948,1557513406572,11-May-2019
18.54945477,73.94295822,-4.068118,2.1170487,0.1050061,0.0012054443,-0.008148193,-0.0017547607,0.0,-79.2715,1557513406771,11-May-2019
18.54945477,73.94295822,-3.9066248,2.0727086,0.05820787,0.0029144287,-0.009429932,-0.003250122,0.0,-79.44962,1557513406971,11-May-2019
18.54945477,73.94295822,-3.8482985,1.8609719,0.64827454,9.918213E-4,-0.014755249,-4.5776367E-5,0.0,-80.474106,1557513407174,11-May-2019
18.54945477,73.94295822,-4.019162,2.3260274,-0.41329074,-0.0028381348,-0.016677856,0.004211426,0.0,-81.27009,1557513407374,11-May-2019
18.54945477,73.94295822,-4.6871557,2.801175,-0.6198734,0.0018463135,-0.012420654,-0.006652832,0.0,-81.99012,1557513407575,11-May-2019
18.54945032,73.94295268,-3.2280812,2.2325044,0.70711875,0.0090789795,-0.014755249,-0.0053863525,0.78,-81.99012,1557513407774,11-May-2019
18.54945032,73.94295268,-7.012841,4.2377014,-1.2198739,0.0065307617,-0.032226562,0.0033569336,0.78,-82.508705,1557513407977,11-May-2019
18.54945032,73.94295268,-1.6723042,-0.24616814,2.8676653,0.0048217773,-0.0569458,0.004852295,0.78,-82.37154,1557513408177,11-May-2019
18.54945032,73.94295268,-5.864175,4.709673,-2.6145267,-0.0032653809,-0.02456665,-0.006011963,0.78,-82.37154,1557513408377,11-May-2019
18.54945032,73.94295268,-1.9531457,-0.24047041,2.4936333,0.007385254,-0.024139404,-2.593994E-4,0.78,-82.46747,1557513408578,11-May-2019
18.54945022,73.94294967,-6.4867883,3.9877043,-1.5416622,-0.010940552,0.016342163,-0.003036499,1.5,-82.556114,1557513408777,11-May-2019
18.5493979,73.9431661,-2.2077763,1.1388016,1.4846227,-0.01222229,0.009735107,0.015075684,0.0,-82.435455,1557513408980,11-May-2019
18.5493979,73.9431661,-3.8567095,2.3984027,0.8806417,-0.026062012,0.004623413,7.9345703E-4,0.0,-82.10672,1557513409180,11-May-2019
18.5493979,73.9431661,-3.1154447,2.4513006,-0.711306,-0.011367798,-0.0019836426,0.0037841797,0.0,-81.84547,1557513409381,11-May-2019
18.5493979,73.9431661,-3.847166,1.7972803,0.012978554,-0.015838623,-0.006668091,0.024032593,0.0,-81.54319,1557513409581,11-May-2019
18.54943547,73.94294874,-3.6648564,2.9946165,0.71924686,-0.03756714,-0.027114868,0.051940918,1.84,-81.01077,1557513409782,11-May-2019
18.54943547,73.94294874,-3.5259807,1.49019,-0.27629185,0.03656006,0.0033569336,-0.03883362,1.84,-81.176,1557513409983,11-May-2019
18.54943547,73.94294874,-4.7520843,3.1965804,-0.43856907,0.032089233,-7.019043E-4,-0.030517578,1.84,-81.42548,1557513410183,11-May-2019
18.54943547,73.94294874,-3.3100603,1.8080606,0.39724255,-0.011795044,-0.023071289,0.03276062,1.84,-81.210434,1557513410384,11-May-2019
18.54943547,73.94294874,-5.1589804,2.7303677,-0.13531685,0.009307861,-0.017105103,0.03744507,1.84,-81.18931,1557513410585,11-May-2019
18.54940527,73.94295943,-4.230798,1.8175249,1.4128973,0.007598877,-0.01411438,0.02168274,2.32,-81.195526,1557513410784,11-May-2019
18.54940527,73.94295943,-4.481638,2.2609243,0.011751533,-0.041625977,0.010391235,-0.0513916,2.32,-80.69279,1557513410986,11-May-2019
18.54940527,73.94295943,-3.9828334,1.8344555,0.29654038,0.0024719238,0.0035552979,0.00592041,2.32,-80.65684,1557513411187,11-May-2019
18.54940527,73.94295943,-4.2573986,1.9723215,0.24008703,-0.011367798,-4.8828125E-4,0.03552246,2.32,-80.58482,1557513411388,11-May-2019
18.54940527,73.94295943,-4.3759203,2.020761,0.18635106,-0.025863647,0.018478394,-0.009857178,2.32,-80.58482,1557513411588,11-May-2019
18.54935678,73.94298191,-4.2361236,1.7834811,0.3609718,-0.010299683,0.0340271,-0.003250122,2.61,-80.128296,1557513411787,11-May-2019
18.54935678,73.94298191,-4.220091,2.2318916,0.034739137,-0.029693604,0.039352417,0.019332886,2.61,-79.85268,1557513411989,11-May-2019
18.54935678,73.94298191,-4.424363,2.3789015,0.14212227,-0.026916504,0.0410614,0.017410278,2.61,-79.59299,1557513412190,11-May-2019
18.54935678,73.94298191,-4.063307,1.8278646,0.6699467,-0.017974854,0.04510498,0.00592041,2.61,-79.59299,1557513412390,11-May-2019
18.54935678,73.94298191,-4.261311,2.4759846,-0.20696461,-0.011795044,0.03892517,-2.593994E-4,2.61,-79.27639,1557513412591,11-May-2019
18.54932127,73.94299113,-3.7362614,1.6585765,0.7117467,-0.010726929,0.03466797,-0.006439209,3.09,-79.21179,1557513412791,11-May-2019
18.54932127,73.94299113,-4.256551,2.3180113,-0.26969457,-0.012649536,0.035095215,-0.0051574707,3.09,-79.0467,1557513412993,11-May-2019
18.54932127,73.94299113,-3.769986,2.0503197,0.22282863,-0.016906738,0.032546997,0.0022888184,3.09,-79.0467,1557513413192,11-May-2019
18.54932127,73.94299113,-3.973734,2.6707125,-0.14268684,-0.033950806,0.036376953,-0.019439697,3.09,-78.23928,1557513413394,11-May-2019
18.54932127,73.94299113,-4.2691026,2.49302,-0.35414267,0.0137786865,0.022735596,0.009536743,3.09,-78.172905,1557513413594,11-May-2019
18.54929368,73.94298312,-3.713206,1.8412442,0.49475288,0.0048217773,0.009735107,0.0071868896,3.2,-78.03001,1557513413793,11-May-2019
18.54929368,73.94298312,-4.820896,1.7815394,0.31302524,0.004180908,0.010375977,-0.00579834,3.2,-77.88704,1557513413996,11-May-2019
18.54929368,73.94298312,-3.8696978,2.2775512,0.07473922,-0.0066833496,-2.746582E-4,0.004425049,3.2,-77.67295,1557513414196,11-May-2019
18.54929368,73.94298312,-2.7189894,2.1086273,-0.09058428,0.024002075,0.012298584,-0.007080078,3.2,-77.75002,1557513414397,11-May-2019
18.54929368,73.94298312,-3.9227166,1.8805189,0.7142415,-0.0068969727,-0.006881714,0.00932312,3.2,-77.55341,1557513414598,11-May-2019
18.5492652,73.94297705,-4.3401537,1.8558507,0.31495094,0.0043945312,0.008255005,-0.014755249,3.09,-77.494705,1557513414797,11-May-2019
18.5492652,73.94297705,-4.540159,2.3067913,-0.4124508,0.02293396,5.79834E-4,0.017211914,3.09,-77.707466,1557513414998,11-May-2019
18.5492652,73.94297705,-3.2832513,1.7296457,0.44773483,-0.020523071,0.0076141357,-0.0019683838,3.09,-77.456696,1557513415198,11-May-2019
18.5492652,73.94297705,-3.9088538,2.4913378,0.4712119,-0.0032806396,0.018051147,0.0065460205,3.09,-77.32711,1557513415401,11-May-2019
18.5492652,73.94297705,-4.5971537,1.9701805,0.42787838,-0.01222229,0.018478394,-0.021560669,3.09,-76.930336,1557513415601,11-May-2019
18.54924384,73.94296613,-4.0557175,2.1273746,0.822366,-0.02116394,0.024017334,-4.7302246E-4,2.71,-76.17095,1557513415802,11-May-2019
18.54924384,73.94296613,-3.5099664,1.8435111,0.2108779,-0.011795044,0.020599365,0.03062439,2.71,-76.17095,1557513416002,11-May-2019
18.54924384,73.94296613,-3.5433583,1.9702797,-0.20451021,0.021652222,0.033172607,0.040008545,2.71,-75.55256,1557513416203,11-May-2019
18.54924384,73.94296613,-3.8184214,1.904376,0.22797823,-0.008590698,0.03552246,-0.0051574707,2.71,-75.57994,1557513416404,11-May-2019
18.54924384,73.94296613,-3.060852,2.1958604,0.19400573,-0.05355835,0.035949707,-0.014328003,2.71,-75.143074,1557513416605,11-May-2019
18.54922519,73.9429627,-3.5588303,1.8491583,0.23757386,-0.043533325,0.04084778,0.0018615723,1.64,-74.80712,1557513416806,11-May-2019
18.54922519,73.9429627,-3.1674917,-0.14586592,1.5428529,-0.03565979,0.052993774,0.016143799,1.64,-74.80712,1557513417005,11-May-2019
18.54922519,73.9429627,-3.9257243,2.2628794,0.45193565,-0.10745239,0.04788208,0.0022888184,1.64,-73.755264,1557513417206,11-May-2019
18.54922519,73.9429627,-3.5857391,1.8495727,0.84835577,-0.08251953,0.07621765,-0.056732178,1.64,-73.755264,1557513417407,11-May-2019
18.54922519,73.9429627,-3.2313151,1.2375488,0.6648879,-0.073791504,0.08494568,-0.013259888,1.64,-73.144615,1557513417607,11-May-2019
18.54920831,73.94296058,-3.957782,1.6459136,0.46778572,-0.080825806,0.14204407,-0.037979126,1.9,-72.65251,1557513417808,11-May-2019
18.54920831,73.94296058,-4.0599594,2.6017032,0.5428071,-0.119384766,0.16654968,0.04576111,1.9,-71.51919,1557513418009,11-May-2019
18.54920831,73.94296058,-3.5889907,0.7029209,0.792043,-0.069107056,0.21554565,0.1254425,1.9,-71.51919,1557513418209,11-May-2019
18.54920831,73.94296058,-2.287539,2.1993756,-0.26020682,-0.0060424805,0.32505798,0.014434814,1.9,-72.18107,1557513418410,11-May-2019
18.54920831,73.94296058,-3.9771883,1.7605538,0.9800668,-0.07826233,0.33613586,0.004211426,1.9,-72.26868,1557513418611,11-May-2019
18.54918673,73.94295704,-2.6338696,1.4273567,2.0071342,-0.055252075,0.36149597,0.16314697,2.83,-72.72724,1557513418812,11-May-2019
18.54918673,73.94295704,-2.0999022,1.6130037,1.0189996,0.09025574,0.37001038,0.2524109,2.83,-74.530525,1557513419013,11-May-2019
18.54918673,73.94295704,-2.9437308,1.6708183,-0.59361887,0.13520813,0.48867798,0.081970215,2.83,-77.11787,1557513419213,11-May-2019
18.54918673,73.94295704,-2.9417841,2.158925,-0.4075811,0.01889038,0.48719788,0.087509155,2.83,-78.55283,1557513419414,11-May-2019
18.54918673,73.94295704,-2.3590713,2.6852198,-0.40361977,-0.014556885,0.4354248,0.206604,2.83,-79.42419,1557513419614,11-May-2019
18.54915493,73.94296472,-1.8939066,1.7076874,1.1551192,-0.06463623,0.441391,0.16635132,3.43,-79.62481,1557513419814,11-May-2019
18.54915493,73.94296472,-3.1036181,2.1616168,-0.19539785,-0.07017517,0.4569397,0.010391235,3.43,-79.69637,1557513420016,11-May-2019
18.54915493,73.94296472,-2.5284662,2.5676641,0.14952517,-0.08869934,0.3904724,0.09220886,3.43,-79.55305,1557513420218,11-May-2019
18.54915493,73.94296472,-2.0512753,2.0947857,0.54984903,-0.051208496,0.32484436,0.121170044,3.43,-79.65133,1557513420417,11-May-2019
18.54915493,73.94296472,-1.0600282,1.767025,0.7919903,-0.060791016,0.30140686,0.04638672,3.43,-79.65133,1557513420617,11-May-2019
18.54912649,73.94298465,-1.5817873,2.5673575,-0.65826094,-0.06121826,0.24409485,0.028289795,3.49,-79.551056,1557513420818,11-May-2019
18.54912649,73.94298465,-1.6301959,2.0223284,0.4787178,-0.043533325,0.20106506,0.039367676,3.49,-79.551056,1557513421019,11-May-2019
18.54912649,73.94298465,-2.170556,2.5025454,-0.8051443,-0.021591187,0.16804504,0.044906616,3.49,-79.547195,1557513421221,11-May-2019
18.54912649,73.94298465,-2.382524,1.8283525,0.255525,0.0020599365,0.1554718,0.031051636,3.49,-79.675095,1557513421420,11-May-2019
18.54912649,73.94298465,-2.1695611,1.544539,1.1149482,-0.0017852783,0.171875,0.0037841797,3.49,-80.13305,1557513421621,11-May-2019
18.54910429,73.94301652,-0.49541047,0.83770084,0.35855192,-0.012863159,0.15164185,0.058746338,4.06,-80.594505,1557513421821,11-May-2019
18.54910429,73.94301652,-1.5174508,2.7733722,0.05281228,-0.05781555,0.12882996,0.047027588,4.06,-80.820854,1557513422023,11-May-2019
18.54910429,73.94301652,-1.580646,1.8661637,0.18352342,-0.01626587,0.14865112,0.006134033,4.06,-80.97813,1557513422222,11-May-2019
18.54910429,73.94301652,-1.0698974,2.4537592,0.06875718,-0.013504028,0.10284424,0.052368164,4.06,-81.13473,1557513422424,11-May-2019
18.54910429,73.94301652,-1.239012,2.1513042,0.3305316,0.011001587,0.08068848,0.015289307,4.06,-81.13473,1557513422624,11-May-2019
18.54908762,73.94308264,-1.1994117,1.8620391,0.39618558,-0.018188477,0.045532227,0.015716553,5.09,-81.45779,1557513422825,11-May-2019
18.54908762,73.94308264,-2.8894155,2.516101,0.08172983,-0.003692627,0.038085938,0.0067596436,5.09,-81.45779,1557513423026,11-May-2019
18.54908762,73.94308264,-2.284235,2.5021343,-0.36807692,-0.0019989014,0.034454346,-0.010696411,5.09,-81.77196,1557513423226,11-May-2019
18.54908762,73.94308264,-2.1432302,2.093111,0.14203358,0.01889038,0.032333374,0.0076141357,5.09,-81.77196,1557513423426,11-May-2019
18.54908762,73.94308264,-1.4535247,2.1246967,-0.38566673,-0.004333496,0.030838013,-6.1035156E-5,5.09,-82.110855,1557513423627,11-May-2019
18.54907751,73.94312043,-0.993609,1.8707943,0.6487321,-0.048858643,0.014862061,-0.006225586,6.08,-82.251175,1557513423828,11-May-2019
18.54907751,73.94312043,-1.5699707,1.761693,0.7897457,-0.01776123,-0.0058135986,0.015930176,6.08,-81.85661,1557513424029,11-May-2019
18.54907751,73.94312043,-2.5643752,2.1336946,-0.20869327,0.0476532,0.0056915283,0.0071868896,6.08,-81.674,1557513424229,11-May-2019
18.54907751,73.94312043,-1.9879143,2.96129,-0.7371707,-0.004760742,-9.1552734E-4,0.01210022,6.08,-82.155106,1557513424429,11-May-2019
18.54907751,73.94312043,-2.2679453,2.2540627,-0.35074234,-0.031814575,0.0061187744,-0.005584717,6.08,-81.9198,1557513424631,11-May-2019
18.54905935,73.94317485,-1.5696014,1.6494899,1.0972693,0.039764404,0.01826477,0.0039978027,6.08,-82.31566,1557513424831,11-May-2019
18.54905935,73.94317485,-5.7669053,6.750546,0.81474125,0.024429321,0.046813965,0.00932312,6.08,-82.674484,1557513425068,11-May-2019
18.54905935,73.94317485,-1.0358019,2.2788644,0.23124373,-0.04673767,-0.012832642,-0.014328003,6.08,-82.11843,1557513425231,11-May-2019
18.54905935,73.94317485,-2.1557128,2.625986,0.11408651,0.04083252,-0.013046265,0.067276,6.08,-82.37867,1557513425433,11-May-2019
18.54905935,73.94317485,-2.6319795,2.2774963,0.5520631,0.024856567,0.025924683,0.0012359619,6.08,-82.4582,1557513425635,11-May-2019
18.5490556,73.94324286,-1.7184179,1.9398823,1.3125185,-0.08125305,0.009521484,-0.01071167,7.68,-81.453896,1557513425834,11-May-2019
18.5490556,73.94324286,-2.7655566,2.238235,0.19546711,-0.025436401,-0.010070801,-0.02305603,7.68,-80.94853,1557513426035,11-May-2019
18.5490556,73.94324286,-1.4070113,2.2631664,1.2731254,-0.015625,0.029769897,-0.037124634,7.68,-80.614876,1557513426236,11-May-2019
18.5490556,73.94324286,-0.0894078,1.5522065,0.68732834,0.024841309,-0.011779785,0.024658203,7.68,-80.62181,1557513426436,11-May-2019
18.5490556,73.94324286,-1.9934902,2.2147293,1.9733982,0.047225952,0.004211426,-0.011978149,7.68,-81.085365,1557513426771,11-May-2019
18.54904012,73.94330937,-1.9934902,2.2147293,1.9733982,-0.04673767,-0.0062408447,0.009109497,7.65,-80.3489,1557513426796,11-May-2019
18.54904012,73.94330937,-1.1643612,3.1159687,0.8586583,7.7819824E-4,0.012939453,-0.0053710938,7.65,-80.3489,1557513426997,11-May-2019
18.54904012,73.94330937,-2.490779,1.2538242,1.0266833,0.0031280518,-7.019043E-4,-0.002822876,7.65,-80.13917,1557513427199,11-May-2019
18.54904012,73.94330937,-1.7972233,2.6342354,0.065010786,-0.019470215,-0.0015411377,-0.0043182373,7.65,-79.536995,1557513427400,11-May-2019
18.54904012,73.94330937,-0.80216515,2.618699,2.8412046,-0.004119873,-0.015823364,0.026794434,7.65,-79.32793,1557513427601,11-May-2019
18.5490208,73.94338942,-0.5623609,0.4561696,1.3629053,0.015899658,0.021240234,-0.0053710938,7.59,-79.37775,1557513427801,11-May-2019
18.5490208,73.94338942,-2.569455,2.5784707,-0.23602223,-0.0054016113,-0.013061523,0.008895874,7.59,-79.194885,1557513428002,11-May-2019
18.5490208,73.94338942,-3.7308607,2.0878072,0.20363295,-0.013504028,-0.015396118,0.0067749023,7.59,-78.86014,1557513428204,11-May-2019
18.5490208,73.94338942,-2.3247542,2.4234214,0.27293015,-0.030975342,-0.041397095,0.0025024414,7.59,-78.23797,1557513428404,11-May-2019
18.5490208,73.94338942,-1.3970112,2.1483822,0.42733335,0.0067443848,-0.02519226,-0.013687134,7.59,-77.910995,1557513428604,11-May-2019
18.54899316,73.9434553,-1.7310292,2.100327,-0.37724924,-5.0354004E-4,-0.04244995,-0.0021820068,7.59,-77.07679,1557513428805,11-May-2019
18.54899316,73.9434553,-2.0424457,2.0701294,-0.16396093,-0.02734375,-0.03201294,-0.014755249,7.59,-77.07679,1557513429004,11-May-2019
18.54899316,73.9434553,-3.081476,2.289403,-1.0573249,0.01121521,-0.019226074,-0.01965332,7.59,-75.0613,1557513429206,11-May-2019
18.54899316,73.9434553,-2.5949388,3.209404,-1.6456165,0.006958008,-0.022003174,-0.0034637451,7.59,-74.36519,1557513429404,11-May-2019
18.54899316,73.9434553,-1.4565189,3.1719322,1.2412515,0.032730103,-0.0028381348,-0.01411438,7.59,-74.06011,1557513429608,11-May-2019
18.54898064,73.94351577,-3.4880602,-0.28463936,-5.2271204,0.23150635,-0.025405884,0.067276,5.36,-75.50666,1557513429808,11-May-2019
18.54898064,73.94351577,-0.029396772,2.6809144,1.9661003,0.078125,-0.008575439,-0.015609741,5.36,-76.35441,1557513430009,11-May-2019
18.5491703,73.9432171,-4.2698746,2.4491587,-1.8499832,-0.037994385,0.0056915283,-0.0060272217,0.0,-75.97908,1557513430209,11-May-2019
18.5491703,73.9432171,-1.5174934,1.6128073,-0.15318012,-0.27470398,-0.03414917,-0.03265381,0.0,-73.257545,1557513430411,11-May-2019
18.5491703,73.9432171,-1.0212843,1.2102013,-0.22447121,-0.07293701,-0.023498535,0.05895996,0.0,-72.29773,1557513430610,11-May-2019
18.54896889,73.94354313,-7.0839195,3.944942,-3.1303866,-0.1492157,-0.025619507,-0.06524658,3.45,-72.29773,1557513430811,11-May-2019
18.54896889,73.94354313,-2.0009017,2.294015,-5.567767,-0.0022125244,0.05000305,-0.03413391,3.45,-70.96512,1557513431012,11-May-2019
18.54896889,73.94354313,-2.5405126,0.96474075,-0.26379395,0.077041626,0.0069732666,0.053207397,3.45,-72.01246,1557513431211,11-May-2019
18.54896889,73.94354313,-0.6054044,2.223184,1.9376574,0.24024963,-0.0060272217,0.07388306,3.45,-74.68891,1557513431411,11-May-2019
18.54896889,73.94354313,-5.2787633,2.6136293,-1.8649561,-0.045669556,0.028060913,-0.07611084,3.45,-74.65042,1557513431615,11-May-2019
18.54895141,73.94358974,0.92195463,1.7235112,-1.1140094,-0.06718445,0.042770386,-0.009643555,3.73,-74.099915,1557513431814,11-May-2019
18.54895141,73.94358974,-1.5640554,2.3203068,0.5804329,-0.012649536,-0.0077209473,-0.0021820068,3.73,-74.04904,1557513432016,11-May-2019
18.54895141,73.94358974,-0.9174407,1.7556028,1.2227426,0.070236206,-0.009216309,-0.003036499,3.73,-74.889626,1557513432216,11-May-2019
18.54895141,73.94358974,-1.7863905,1.670908,0.31758118,0.06512451,-0.066101074,0.031692505,3.73,-75.621216,1557513432417,11-May-2019
18.54895141,73.94358974,-1.9485209,2.487278,-0.7518563,0.38874817,-0.1244812,0.109451294,3.73,-79.815094,1557513432617,11-May-2019
18.54893588,73.94361908,-2.030945,1.9932675,-0.2774601,0.06767273,-0.007095337,0.05342102,3.59,-80.75369,1557513432819,11-May-2019
18.54893588,73.94361908,-1.4596454,1.7821717,0.08661759,0.15460205,0.010375977,0.10519409,3.59,-80.75369,1557513433020,11-May-2019
18.54893588,73.94361908,-1.0053599,2.1343975,0.14555663,0.09429932,-0.025405884,0.058746338,3.59,-83.63362,1557513433220,11-May-2019
18.54893588,73.94361908,-1.2066437,1.6340213,1.0162693,0.017608643,0.0054779053,0.02935791,3.59,-83.63362,1557513433420,11-May-2019
18.54893588,73.94361908,-1.3867407,2.1048298,0.38648015,-0.03630066,0.0067596436,7.9345703E-4,3.59,-83.91948,1557513433621,11-May-2019
18.5489308,73.94364948,-1.9309704,2.1609564,-0.121267736,0.14012146,0.0059051514,0.18977356,3.4,-83.63406,1557513433822,11-May-2019
18.5489308,73.94364948,-2.1184096,1.961998,0.2797705,0.0065307617,-0.03627014,-0.08229065,3.4,-85.36532,1557513434023,11-May-2019
18.5489308,73.94364948,-2.952599,2.00775,0.3579567,0.0052490234,0.04020691,-0.02859497,3.4,-85.51162,1557513434224,11-May-2019
18.5489308,73.94364948,-1.9032487,2.097145,0.319367,-0.0062561035,0.022521973,0.010177612,3.4,-85.51162,1557513434423,11-May-2019
18.5489308,73.94364948,-1.5930548,2.7717524,-1.4212772,-0.0028533936,0.025726318,-0.005584717,3.4,-85.60326,1557513434621,11-May-2019
18.54893117,73.94368564,-1.389275,2.2352662,0.20746988,-0.016906738,0.021240234,0.008682251,3.69,-85.53996,1557513434825,11-May-2019
18.54893117,73.94368564,-1.5961621,2.1236725,0.46836916,0.009719849,0.022735596,0.0146484375,3.69,-85.81572,1557513435026,11-May-2019
18.54893117,73.94368564,-1.9072071,2.3844094,-0.7187632,0.0256958,0.025512695,-0.013046265,3.69,-85.81572,1557513435227,11-May-2019
18.54893117,73.94368564,-1.3415543,2.709209,-0.56941557,0.0048217773,0.013366699,0.03147888,3.69,-86.32074,1557513435426,11-May-2019
18.54893117,73.94368564,-1.6491807,2.1021729,0.5434689,-0.012863159,0.009536743,-9.0026855E-4,3.69,-86.77074,1557513435627,11-May-2019
18.5489299,73.94372312,-1.4809259,2.1411786,0.2958071,-0.022232056,0.011444092,-0.036483765,4.14,-86.77074,1557513435827,11-May-2019
18.5489299,73.94372312,-0.4331398,2.5502405,-0.77851677,0.0043945312,0.0061187744,0.022964478,4.14,-87.04736,1557513436030,11-May-2019
18.5489299,73.94372312,-1.8326746,2.436892,-0.047196418,0.01121521,0.013153076,0.0031433105,4.14,-87.391304,1557513436230,11-May-2019
18.5489299,73.94372312,-1.5675972,2.301527,-1.3957092,0.02357483,0.01890564,-0.012191772,4.14,-87.88649,1557513436430,11-May-2019
18.5489299,73.94372312,-1.3172947,2.396017,-0.021921754,-0.0022125244,0.0033569336,0.02444458,4.14,-88.12314,1557513436631,11-May-2019
18.54891139,73.94376675,-2.0925026,2.0892434,0.17470568,-0.009033203,0.0054779053,-0.009429932,5.26,-88.2214,1557513436831,11-May-2019
18.54891139,73.94376675,-1.7667936,2.3746395,-0.62242687,0.022079468,0.0025024414,0.0146484375,5.26,-88.658165,1557513437033,11-May-2019
